="Status do item"	="Norma de apropriação"	="Material"	="Texto breve material"	="Qtd.necessária"	="Unid.medida básica"	="Grp.plnj.PM"	="Ordem"	="Nº reserva"	="Nº item reserva transferência"	="Data da necessidade"	="Status Aprovação"	="Status usuário"	="Status do sistema"	="Local de instalação"	="Preço médio móvel"	="Qtd.retirada"	="Com registro final"	="Item foi eliminado"	="Permitido movimento"	="Texto breve"
="ELIMINADO"	=""	="9185994"	="FELTRO MEIO DURO 14X  11X 510MM BR"	="24.000"	="CDA"	="5I3"	="80008013037"	="38300465"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="13.28"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT1 JUN"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="144.000"	="CDA"	="5I3"	="80008013037"	="38300465"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT1 JUN"
="ELIMINADO"	=""	="8001215"	="TAMPA BARDELLA CSNVAI2605 2305"	="24.000"	="CDA"	="5I3"	="80008013037"	="38300465"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="666.15"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT1 JUN"
="ELIMINADO"	=""	="8001293"	="BUCHA BARDELLA CSNVAI2603 2303"	="48.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="491.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001210"	="BUCHA BARDELLA CSNVAI2607 2308"	="24.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1,049.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="9148564"	="JUNTA DEUBLIN 2425000005"	="24.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1,834.13"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001213"	="MANCAL BARDELLA CSNVAI2609 2341, 2342"	="48.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="3,633.11"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1779090"	="ROLAMENTO AUT ROLO  110,00X  170,00MM"	="48.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1,645.31"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001290"	="TAMPA BARDELLA CSNVAI2604 2304"	="24.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="6"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="196.42"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001691"	="TUBO BARDELLA CSNVAI2610 2361, 2362,2363"	="12.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="7"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="0.00"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001690"	="TUBO BARDELLA CSNVAI2611 2371,2372,2373"	="12.000"	="CDA"	="5I3"	="80008013111"	="38300470"	="8"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1,253.59"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="96.000"	="CDA"	="5I3"	="80008013517"	="38301346"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-413"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 JAN"
="ELIMINADO"	=""	="1779119"	="PARAFUSO CIL CL8.8    M 8X     20MM"	="264.000"	="CDA"	="5I3"	="80008013517"	="38301346"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-413"	="0.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 JAN"
="ELIMINADO"	=""	="8001291"	="TAMPA BARDELLA CSNVAI2606 2307"	="24.000"	="CDA"	="5I3"	="80008013517"	="38301346"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-413"	="1,093.14"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 JAN"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="96.000"	="CDA"	="5I3"	="80008013524"	="38301353"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-015"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 FEV"
="ELIMINADO"	=""	="1779119"	="PARAFUSO CIL CL8.8    M 8X     20MM"	="264.000"	="CDA"	="5I3"	="80008013524"	="38301353"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-015"	="0.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 FEV"
="ELIMINADO"	=""	="8001291"	="TAMPA BARDELLA CSNVAI2606 2307"	="24.000"	="CDA"	="5I3"	="80008013524"	="38301353"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-015"	="1,093.14"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 FEV"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="96.000"	="CDA"	="5I3"	="80008013527"	="38301367"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-016"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 MAR"
="ELIMINADO"	=""	="1779119"	="PARAFUSO CIL CL8.8    M 8X     20MM"	="264.000"	="CDA"	="5I3"	="80008013527"	="38301367"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-016"	="0.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 MAR"
="ELIMINADO"	=""	="8001291"	="TAMPA BARDELLA CSNVAI2606 2307"	="24.000"	="CDA"	="5I3"	="80008013527"	="38301367"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-016"	="1,093.14"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 MAR"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="96.000"	="CDA"	="5I3"	="80008013531"	="38301378"	="1"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 ABR"
="ELIMINADO"	=""	="1779119"	="PARAFUSO CIL CL8.8    M 8X     20MM"	="264.000"	="CDA"	="5I3"	="80008013531"	="38301378"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="0.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 ABR"
="ELIMINADO"	=""	="8001291"	="TAMPA BARDELLA CSNVAI2606 2307"	="24.000"	="CDA"	="5I3"	="80008013531"	="38301378"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-017"	="1,093.14"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 ABR"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="96.000"	="CDA"	="5I3"	="80008013538"	="38301383"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 MAI"
="ELIMINADO"	=""	="1779119"	="PARAFUSO CIL CL8.8    M 8X     20MM"	="264.000"	="CDA"	="5I3"	="80008013538"	="38301383"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="0.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 MAI"
="ELIMINADO"	=""	="8001291"	="TAMPA BARDELLA CSNVAI2606 2307"	="24.000"	="CDA"	="5I3"	="80008013538"	="38301383"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-018"	="1,093.14"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 MAI"
="ELIMINADO"	=""	="8001189"	="ANEL BARDELLA CSNVAI2613"	="96.000"	="CDA"	="5I3"	="80008013543"	="38301425"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="150.55"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 JUN"
="ELIMINADO"	=""	="1779119"	="PARAFUSO CIL CL8.8    M 8X     20MM"	="264.000"	="CDA"	="5I3"	="80008013543"	="38301425"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="0.50"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 JUN"
="ELIMINADO"	=""	="8001291"	="TAMPA BARDELLA CSNVAI2606 2307"	="24.000"	="CDA"	="5I3"	="80008013543"	="38301425"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-019"	="1,093.14"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT1 JUN"
="ELIMINADO"	=""	="8001149"	="ANEL O VITON   69,00X  3,50MM"	="24.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="10.76"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="24.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="1231752"	="PARAFUSO CIL CL10.9    M 8X     30MM"	="264.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="4"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="0.48"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="1779120"	="PARAFUSO CIL CL8.8    M10X     30MM"	="144.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="5"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="1.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="1779118"	="PARAFUSO CIL CL8.8    M10X     45MM"	="144.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="6"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="1.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="72.000"	="CDA"	="5I3"	="80008014065"	="38302540"	="7"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JAN"
="ELIMINADO"	=""	="8001149"	="ANEL O VITON   69,00X  3,50MM"	="24.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="10.76"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="24.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="1231752"	="PARAFUSO CIL CL10.9    M 8X     30MM"	="264.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="4"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="0.48"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="1779120"	="PARAFUSO CIL CL8.8    M10X     30MM"	="144.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="1.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="1779118"	="PARAFUSO CIL CL8.8    M10X     45MM"	="144.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="6"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="1.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="72.000"	="CDA"	="5I3"	="80008014066"	="38302544"	="7"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-015"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 FEV"
="ELIMINADO"	=""	="8001149"	="ANEL O VITON   69,00X  3,50MM"	="24.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="10.76"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="24.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="1231752"	="PARAFUSO CIL CL10.9    M 8X     30MM"	="264.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="4"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="0.48"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="1779120"	="PARAFUSO CIL CL8.8    M10X     30MM"	="144.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="5"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="1.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="1779118"	="PARAFUSO CIL CL8.8    M10X     45MM"	="144.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="6"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="1.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="72.000"	="CDA"	="5I3"	="80008014067"	="38302546"	="7"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-016"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAR"
="ELIMINADO"	=""	="8001149"	="ANEL O VITON   69,00X  3,50MM"	="24.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="1"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="10.76"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="24.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="1231752"	="PARAFUSO CIL CL10.9    M 8X     30MM"	="264.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="4"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="0.48"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="1779120"	="PARAFUSO CIL CL8.8    M10X     30MM"	="144.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="5"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="1.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="1779118"	="PARAFUSO CIL CL8.8    M10X     45MM"	="144.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="6"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="1.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="72.000"	="CDA"	="5I3"	="80008014068"	="38302554"	="7"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-017"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 ABR"
="ELIMINADO"	=""	="8001149"	="ANEL O VITON   69,00X  3,50MM"	="24.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="10.76"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="24.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="1231752"	="PARAFUSO CIL CL10.9    M 8X     30MM"	="264.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="0.48"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="1779120"	="PARAFUSO CIL CL8.8    M10X     30MM"	="144.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="5"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="1.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="1779118"	="PARAFUSO CIL CL8.8    M10X     45MM"	="144.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="6"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="1.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="72.000"	="CDA"	="5I3"	="80008014069"	="38302602"	="7"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-018"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 MAI"
="ELIMINADO"	=""	="8001149"	="ANEL O VITON   69,00X  3,50MM"	="24.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="10.76"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="8001294"	="BUCHA BARDELLA CSNVAI2608 2311"	="24.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="34.12"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1231752"	="PARAFUSO CIL CL10.9    M 8X     30MM"	="264.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="0.48"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1779120"	="PARAFUSO CIL CL8.8    M10X     30MM"	="144.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1.32"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1779118"	="PARAFUSO CIL CL8.8    M10X     45MM"	="144.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="6"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="1.91"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1678314"	="RETENTOR NBR  160,00X  130,00X 14,00MM"	="72.000"	="CDA"	="5I3"	="80008014070"	="38302605"	="7"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-019"	="38.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS V1 CJ BOW LV LT2 JUN"
="ELIMINADO"	=""	="1789839"	="ESPACADOR BARDELLA CSNVAI2660"	="2.000"	="CDA"	="5I3"	="80008106121"	="38422891"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="173.98"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW AC LT1 JAN"
="ELIMINADO"	=""	="8095014"	="PARAFUSO CIL AISI304    M12X     25MM"	="4.000"	="CDA"	="5I3"	="80008106121"	="38422891"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="4.17"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW AC LT1 JAN"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="24.000"	="CDA"	="5I3"	="80008106121"	="38422891"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-403"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPS PD CJ BOW AC LT1 JAN"
